duration_ms
224.58
153.31
151.55
153.03
152.65
152.23
151.25
151.90
152.71
152.87
152.23
151.82
151.85
152.15
152.56
151.19
151.88
151.92
152.06
151.90
152.15
151.82
151.79
151.34
152.23
152.29
151.89
152.35
151.99
151.97
152.06
151.10
151.79
152.40
151.87
151.83
152.05
151.43
152.49
151.98
152.18
151.67
151.54
152.26
152.02
151.85
150.97
151.92
152.03
151.95
151.76
150.97
151.53
150.75
151.62
150.90
151.82
151.93
151.15
152.16
151.83
151.59
152.04
151.09
151.98
152.11
151.76
151.73
151.85
151.85
151.74
151.08
151.94
152.02
151.78
151.88
151.86
152.03
152.26
151.82
152.02
151.88
151.93
151.94
151.88
151.88
151.69
151.88
151.12
152.20
152.25
152.03
153.16
152.07
152.46
152.96
153.09
151.55
152.71
152.23
152.24
152.24
151.25
152.17
152.15
152.12
151.93
151.31
151.07
152.07
152.20
152.26
151.18
152.66
152.07
151.92
151.93
152.43
151.97
151.21
152.22
151.97
152.00
151.86
152.35
152.22
151.91
152.12
152.09
151.87
151.95
151.97
152.50
152.59
152.31
152.20
151.89
152.67
152.14
151.86
152.36
151.95
152.60
153.05
152.83
152.40
152.26
152.02
151.96
152.02
151.49
152.22
153.20
152.46
152.24
152.23
152.17
152.34
152.13
152.52
152.01
152.55
152.38
152.31
152.33
152.04
152.22
152.48
152.39
151.96
152.09
153.39
151.17
152.30
153.06
152.42
153.37
152.03
152.21
152.80
152.36
152.19
151.50
151.95
152.38
152.14
152.15
151.86
153.29
151.92
152.47
151.83
151.87
152.76
152.00
151.80
152.42
152.37
152.18
151.75
151.79
