duration_ms
216.84
153.25
151.62
152.17
152.63
152.18
150.98
151.89
152.67
152.12
151.32
150.62
151.22
151.38
151.01
151.82
151.97
152.20
152.03
151.94
151.64
151.40
150.50
151.42
151.30
151.09
151.46
151.97
151.47
151.02
150.30
151.34
150.35
152.25
151.55
151.87
152.28
151.54
151.29
151.47
151.81
151.92
150.41
151.59
151.52
151.09
151.81
151.77
151.74
151.19
151.00
151.39
151.18
151.19
151.07
151.18
151.87
151.99
151.45
152.84
152.04
151.96
152.02
152.48
152.08
151.73
151.55
151.92
152.10
151.99
151.85
152.22
150.51
151.50
151.27
151.85
151.69
151.82
151.12
152.06
152.69
151.97
150.98
151.64
151.77
150.94
151.51
152.15
153.21
153.00
152.50
153.78
152.77
152.04
151.95
151.86
152.40
152.02
151.97
151.93
151.88
152.03
151.88
151.73
151.84
152.15
151.83
152.19
151.97
151.76
151.79
151.89
152.68
152.79
152.31
152.21
151.13
151.96
150.86
150.75
151.03
151.82
152.07
151.08
152.36
152.37
151.26
151.83
152.22
151.94
152.00
152.12
152.08
152.04
151.62
151.43
152.23
151.92
152.20
151.89
152.17
151.60
151.92
151.80
151.69
151.65
151.84
152.15
151.76
151.95
151.71
151.15
151.57
151.42
151.52
150.70
150.90
152.87
151.78
151.73
151.83
152.01
152.08
152.28
152.02
151.87
150.85
151.96
151.77
151.91
151.97
151.97
152.18
151.93
152.40
152.53
153.06
152.73
150.99
151.97
151.98
151.63
152.03
152.22
152.36
152.26
152.55
152.07
150.83
151.77
152.09
152.01
151.81
151.14
152.28
151.46
152.83
152.81
152.13
152.53
152.27
152.25
151.90
152.10
152.11
152.34
152.19
152.85
152.25
151.90
152.26
151.99
152.06
152.01
152.41
152.10
152.02
150.97
152.10
152.24
150.81
152.57
152.49
152.13
152.01
152.25
151.76
152.08
152.15
151.46
151.47
151.16
151.89
151.75
151.60
151.78
151.82
151.99
151.93
152.89
152.41
151.98
152.05
152.22
152.18
152.39
150.67
151.86
151.69
151.87
151.96
151.98
152.55
152.58
151.91
151.23
151.74
152.04
151.68
152.10
151.90
152.41
152.51
152.01
151.94
151.17
151.86
151.96
152.30
151.85
151.56
151.94
152.54
152.05
151.87
151.65
152.76
151.20
151.98
152.08
151.86
151.80
152.20
152.09
151.86
151.74
152.38
152.59
151.22
151.72
152.49
152.02
151.97
151.93
152.14
150.96
151.94
151.98
152.00
152.14
152.26
151.13
151.76
151.80
151.82
151.84
151.91
152.07
151.90
151.86
151.62
151.82
151.78
151.66
152.05
152.05
152.24
151.83
151.83
151.03
152.26
151.79
152.17
152.07
152.06
151.79
151.78
151.79
150.71
152.57
152.19
151.90
151.83
151.83
152.38
152.08
152.09
152.52
152.19
152.27
152.14
151.81
151.95
151.79
152.30
151.80
151.82
152.36
152.49
151.17
152.09
152.44
152.16
151.79
150.97
152.03
152.51
151.81
152.09
152.65
152.61
151.77
151.66
150.97
151.98
151.80
151.86
151.98
152.26
151.10
151.99
151.03
151.75
151.76
152.37
151.44
152.37
152.58
152.57
153.07
152.01
151.80
152.00
152.41
152.16
152.04
151.84
151.93
152.24
151.89
151.37
152.18
152.02
152.27
151.71
152.42
152.62
152.12
152.18
151.81
151.78
152.00
151.79
152.14
152.50
151.92
152.16
152.62
150.94
150.77
151.92
152.14
151.78
152.02
150.92
151.90
151.92
151.82
152.03
152.16
151.87
151.98
152.06
151.10
151.76
151.75
152.13
151.62
151.94
152.08
151.76
151.87
151.95
151.74
151.71
151.64
151.64
151.67
152.06
150.96
152.05
151.76
151.69
152.04
151.59
151.62
151.75
151.84
152.11
151.77
150.78
151.63
151.60
151.70
151.62
151.77
152.69
151.79
151.12
151.79
151.86
153.14
150.80
152.18
152.06
151.93
151.91
151.82
151.83
152.04
150.93
152.02
151.73
152.04
151.82
151.71
151.81
151.70
150.86
151.61
151.82
151.71
151.88
151.91
151.86
151.91
151.83
151.91
151.86
151.97
151.94
151.94
152.45
151.78
151.77
152.12
151.81
151.93
152.09
151.82
151.54
152.39
151.98
152.02
152.03
151.62
150.96
151.90
151.80
151.60
152.03
151.67
152.62
152.03
151.93
151.92
151.04
151.82
151.74
151.92
152.29
152.01
151.87
151.64
151.62
152.00
151.32
152.61
151.95
151.98
151.90
151.99
152.17
151.53
151.67
151.54
151.85
151.32
152.14
152.04
152.44
151.61
151.77
152.11
152.19
152.15
151.89
151.94
151.85
152.32
151.79
151.99
150.93
151.87
151.86
151.90
151.99
152.11
151.85
151.73
152.01
151.82
151.88
152.53
151.87
151.79
151.95
151.16
152.00
152.17
152.04
152.55
151.89
152.54
152.73
152.24
151.25
151.85
151.96
152.35
152.47
152.45
151.89
151.93
152.05
151.16
151.84
151.93
151.82
151.79
152.05
152.05
151.90
151.64
151.65
152.33
152.21
152.16
151.98
151.80
151.03
152.11
152.05
152.10
152.25
151.95
151.93
152.02
151.68
152.03
150.92
152.75
152.18
152.00
151.76
151.85
152.07
152.01
151.93
152.38
152.14
152.10
152.03
151.91
151.98
152.12
152.17
152.23
151.82
151.82
151.87
151.90
151.94
152.15
151.75
151.74
151.89
151.93
151.73
151.58
151.75
151.86
152.24
151.90
151.83
151.75
150.94
151.88
152.66
152.09
152.02
151.23
151.91
152.34
151.67
151.82
151.81
151.74
151.88
151.96
152.15
151.82
151.72
151.85
151.70
151.57
151.91
152.02
151.05
152.18
152.49
152.18
151.14
151.52
151.81
150.97
152.12
152.61
152.12
151.61
151.80
152.07
152.06
152.00
151.66
150.73
151.67
151.71
151.66
151.69
151.42
151.92
151.13
152.02
151.84
151.04
152.72
152.49
152.59
151.84
151.18
152.20
151.65
152.79
152.62
153.04
152.53
152.15
151.95
151.86
151.59
151.57
151.89
152.05
152.69
152.90
151.31
152.19
151.93
150.92
152.28
151.43
152.82
152.28
151.94
152.32
150.92
151.44
151.69
152.25
151.94
151.93
151.76
151.81
151.70
151.87
151.59
151.72
151.94
151.78
151.94
151.83
150.89
151.76
151.66
151.80
151.91
152.04
151.92
151.69
151.00
151.80
151.85
151.72
151.74
152.07
152.63
152.36
151.78
151.56
151.59
151.51
151.55
151.71
151.95
150.96
151.82
151.71
152.33
151.77
152.12
152.16
150.97
151.99
152.18
152.13
151.88
151.85
151.61
151.99
151.91
151.35
151.85
151.70
150.86
150.68
150.69
151.94
151.73
150.89
151.91
151.23
151.81
151.81
152.22
151.68
151.66
151.66
151.67
152.02
151.81
151.73
151.80
151.83
151.03
150.75
150.94
151.89
151.95
152.00
150.83
150.70
151.80
152.05
151.85
152.57
151.80
151.86
151.88
151.03
151.71
151.69
151.53
151.69
150.83
151.80
151.77
151.56
151.66
151.66
151.54
151.68
151.68
151.70
151.99
150.90
151.71
151.76
151.77
152.09
152.04
151.66
151.58
151.79
151.00
151.94
151.77
151.69
151.76
152.13
151.56
151.71
151.79
151.91
151.86
151.58
151.54
151.63
151.71
151.78
151.59
151.80
152.09
150.99
152.20
150.97
151.89
151.93
151.82
151.88
152.02
151.96
151.99
150.89
152.17
151.91
151.78
153.04
153.17
152.99
152.55
152.17
151.64
151.81
152.14
152.14
151.65
151.93
152.30
152.13
153.07
152.47
152.30
151.71
151.72
151.81
151.82
151.87
150.88
150.79
152.11
151.90
152.66
152.08
151.85
151.79
151.72
152.03
152.12
152.01
151.91
152.54
152.04
151.26
152.00
152.35
152.23
151.86
151.02
152.53
151.90
151.89
152.14
152.02
151.21
151.92
151.83
151.81
152.58
151.72
151.94
151.85
151.89
152.23
151.87
152.28
152.07
152.09
151.96
151.67
151.71
151.59
150.76
150.81
150.65
151.71
150.77
151.49
151.93
151.74
151.84
151.89
151.73
151.80
151.62
151.63
150.75
152.21
152.29
151.75
150.39
151.75
151.81
151.65
151.65
151.51
151.70
151.78
151.98
152.23
151.80
151.81
151.76
151.72
151.69
151.78
151.75
151.78
151.71
151.46
151.72
151.87
152.10
151.93
151.91
151.78
151.85
151.37
151.65
151.74
150.81
151.45
151.97
152.63
152.11
151.93
151.67
151.98
151.71
152.62
152.41
152.80
152.22
151.81
152.57
152.21
151.65
151.92
151.77
150.72
151.87
151.93
151.99
151.72
151.71
152.10
151.90
152.05
151.91
151.64
151.70
151.69
152.55
152.67
152.60
152.56
151.00
152.23
151.76
151.89
150.99
152.10
151.11
152.01
152.10
151.68
151.49
151.77
151.88
151.82
152.73
152.02
152.00
151.87
150.91
151.65
151.66
151.03
152.22
152.95
152.84
151.99
151.91
151.75
151.69
151.86
151.87
151.82
151.74
151.96
151.68
152.12
152.45
151.78
151.93
151.94
151.80
151.72
151.78
151.73
150.95
151.75
152.01
152.00
152.11
151.86
151.78
151.62
151.61
150.73
150.71
151.52
151.75
151.80
150.75
151.92
151.77
151.86
151.75
152.13
151.64
151.69
151.85
152.03
151.71
151.52
151.78
151.57
150.48
151.61
151.54
151.78
151.60
151.41
151.60
151.52
151.68
151.59
151.40
152.01
152.05
152.27
151.78
151.41
151.69
151.67
150.75
150.65
151.42
151.85
151.97
151.04
151.72
151.32
151.56
151.53
151.83
151.49
151.46
151.65
151.67
151.91
151.57
151.76
151.54
150.98
151.73
151.45
151.40
151.92
151.87
151.72
151.58
150.47
152.00
151.77
151.75
151.45
150.38
152.27
151.72
151.77
151.66
151.36
151.47
151.45
150.75
151.54
151.89
151.76
151.98
151.90
151.63
151.52
151.66
151.55
151.65
151.47
151.51
151.83
151.55
151.72
151.47
151.21
151.52
151.50
151.89
151.57
151.53
151.84
151.50
151.71
151.53
151.38
152.08
151.56
151.50
151.69
150.62
151.93
152.04
151.60
151.53
151.59
151.55
151.67
151.73
151.71
151.74
151.74
151.91
151.66
151.47
151.67
151.50
151.82
151.31
151.47
151.66
152.09
151.81
151.87
151.50
151.62
151.56
150.64
151.44
151.49
151.76
151.74
151.93
151.70
151.41
151.58
150.53
151.56
151.49
151.57
151.60
151.73
151.70
151.64
150.47
151.57
151.44
151.71
151.61
151.39
151.76
151.78
151.82
151.52
151.51
151.54
151.52
151.81
151.53
151.57
151.77
151.74
151.95
151.72
151.54
151.60
151.53
151.65
151.62
151.69
150.70
152.35
151.81
151.53
151.46
151.47
151.51
152.30
151.80
151.36
151.88
151.92
151.94
151.51
151.42
151.57
151.28
151.75
151.60
151.34
151.77
151.77
152.01
151.51
151.45
151.63
151.64
151.71
151.67
151.77
151.78
151.68
151.70
151.24
151.25
151.56
151.42
151.56
150.58
151.56
151.85
151.83
151.77
151.51
151.57
151.52
151.36
152.05
151.16
151.57
151.82
151.74
151.80
151.50
151.54
151.49
151.54
151.66
152.36
151.65
151.60
151.85
151.76
151.50
151.49
151.52
151.70
151.77
151.56
151.56
151.53
151.70
151.42
151.46
151.51
151.42
151.83
151.76
151.50
151.74
151.68
151.69
151.64
151.51
151.61
151.59
151.84
151.58
151.61
151.64
151.43
150.62
151.72
151.39
151.53
151.56
150.73
151.78
151.50
151.57
151.59
151.80
151.66
151.46
151.48
151.60
151.83
151.63
151.61
151.72
151.56
151.62
151.48
151.45
151.60
151.69
151.82
151.71
151.64
152.10
151.65
152.02
151.63
151.98
152.24
151.77
151.67
151.56
151.50
151.38
152.05
151.80
151.84
151.80
152.30
152.31
151.39
152.19
151.92
152.00
152.67
151.83
151.68
151.78
150.82
151.49
151.60
151.61
151.83
151.82
151.62
152.19
150.65
151.45
151.66
151.51
151.42
151.40
151.51
151.85
151.77
152.11
151.69
151.82
151.49
151.55
151.71
151.66
151.83
152.08
151.72
151.82
150.68
151.55
151.49
151.67
152.02
151.60
151.66
151.49
151.69
151.66
150.75
151.34
151.65
151.75
151.43
151.46
151.64
151.69
151.67
151.78
151.69
150.61
151.50
151.64
151.65
151.64
151.66
151.48
151.86
152.08
151.58
151.54
152.58
151.69
151.90
151.49
151.63
151.76
151.81
151.77
150.54
151.42
151.51
151.60
150.65
151.74
151.71
151.55
151.80
151.71
151.47
151.49
151.42
151.54
151.83
151.63
151.62
151.71
151.70
151.58
151.56
151.50
151.52
151.79
151.74
151.64
151.81
151.85
151.60
151.60
152.11
151.87
151.94
151.99
151.57
151.61
152.00
151.54
150.66
151.88
151.99
151.88
151.65
151.66
151.88
151.23
151.54
151.48
151.67
151.79
152.03
152.21
151.84
151.59
151.93
151.46
152.50
152.23
152.50
152.31
151.83
151.37
150.73
151.88
151.38
151.62
151.61
151.81
151.78
152.10
151.64
151.76
151.76
151.89
151.78
151.92
151.73
152.13
151.71
151.50
151.66
151.57
151.22
152.13
151.80
152.21
152.20
151.68
151.54
151.61
151.72
151.76
150.75
151.88
150.70
151.57
151.70
151.84
151.93
151.58
151.62
151.55
152.72
151.05
152.08
152.05
152.45
151.54
151.64
152.05
151.11
151.84
152.06
152.04
150.86
152.75
151.45
152.14
152.39
151.92
152.42
152.92
152.41
151.97
153.04
151.95
151.81
150.83
151.58
152.25
151.62
151.59
151.70
151.67
151.58
150.94
151.70
151.91
151.76
151.71
151.08
151.66
150.79
151.63
150.65
151.62
151.89
152.31
151.67
151.84
151.85
151.54
151.66
151.52
151.73
152.13
151.81
151.83
151.71
151.71
151.78
151.64
151.77
152.19
151.56
151.84
151.72
151.78
151.73
151.72
152.20
152.00
151.73
152.41
151.86
151.64
152.40
152.16
151.50
151.79
151.82
151.76
151.76
151.20
152.05
151.78
151.45
152.20
152.14
152.44
152.59
153.44
152.62
151.64
151.99
152.42
151.88
151.90
152.24
151.81
151.81
151.90
151.44
151.61
152.69
152.59
152.58
151.82
151.01
151.58
150.70
150.71
151.65
151.77
151.36
151.58
151.78
151.68
151.74
151.63
151.81
151.89
151.98
152.01
151.79
151.61
151.83
152.20
152.21
151.74
151.72
151.71
151.68
151.70
151.33
151.66
150.78
152.36
150.52
152.18
152.18
152.33
151.93
151.64
151.55
150.80
151.82
152.07
152.11
151.74
151.77
151.93
151.58
151.94
151.61
152.38
151.88
151.93
151.70
151.63
152.11
150.85
152.33
151.73
152.13
151.93
151.62
151.62
151.72
152.55
152.84
152.06
151.93
151.89
151.71
152.10
151.71
151.60
152.04
152.30
151.88
151.58
151.80
151.84
151.56
152.78
152.79
152.09
151.83
152.04
152.09
151.78
152.06
151.81
152.38
151.13
151.86
151.88
151.95
152.15
151.18
151.86
151.67
151.41
151.57
150.79
151.49
151.66
152.03
152.15
152.37
151.75
152.47
151.66
151.41
151.61
151.67
151.69
151.57
151.90
151.82
152.20
150.88
150.86
151.87
152.16
151.57
152.40
151.94
151.96
151.02
151.50
151.32
151.57
151.67
151.97
152.10
151.90
151.80
151.83
152.05
151.80
152.49
153.44
153.55
152.92
153.50
153.39
152.67
151.85
152.14
151.88
151.62
151.93
151.58
151.59
151.67
151.75
152.34
152.44
151.10
151.90
152.28
152.12
152.40
152.63
151.98
151.95
151.86
150.87
151.72
151.90
151.86
151.83
151.95
152.10
151.77
151.98
152.50
150.86
150.80
152.17
152.09
151.68
150.92
151.43
151.45
151.59
151.55
151.80
151.72
151.86
151.97
151.60
151.93
151.96
151.76
151.79
151.59
151.72
152.51
152.32
151.81
152.12
151.62
151.51
151.81
151.73
152.11
151.67
151.72
151.87
151.70
151.88
152.01
152.20
151.63
152.03
151.75
151.09
151.81
151.62
151.68
151.53
151.05
152.05
151.05
152.06
151.86
151.08
151.77
151.66
151.52
151.57
152.00
151.83
151.40
151.71
151.73
151.66
151.79
151.59
150.40
151.53
151.78
151.65
151.74
151.84
151.73
151.71
151.75
151.61
151.73
151.73
151.78
151.82
151.68
151.44
151.77
151.76
151.84
152.14
152.61
152.01
152.38
152.36
151.67
151.85
152.13
152.05
151.89
150.93
151.85
151.79
151.76
151.88
151.88
151.89
151.77
151.66
151.69
151.49
151.45
151.69
151.37
151.49
151.43
151.47
151.71
151.65
151.45
151.55
151.45
150.55
151.64
151.39
151.45
151.39
151.61
151.58
151.65
151.46
151.51
151.63
151.45
151.30
151.52
151.46
150.65
151.63
151.99
151.62
151.55
151.71
151.50
151.43
151.28
151.55
151.79
151.50
151.58
151.60
151.45
151.66
151.60
151.55
151.50
151.69
151.73
151.61
151.71
