duration_ms
219.04
153.8
152.42
152.12
152.62
152.19
152.66
152.95
152.87
152.36
152.09
151.16
151.56
151.71
151.58
151.28
151.15
151.3
151.48
151.72
151.92
151.74
151.8
151.7
150.79
151.51
151.93
151.55
151.78
152.43
151.89
152.1
152.07
151.77
151.87
151.68
151.72
151.82
151.36
152.07
152.09
151.78
152.65
151.95
152.02
151.36
150.76
150.92
151.67
152.04
152.06
151.93
152.4
151.97
152.35
151.58
151.62
152.38
151.16
151.73
151.67
152.45
151.28
152.59
151.86
151.3
151.63
151.53
151.63
151.67
151.84
151.95
151.87
151.56
150.89
151.98
151.83
152.13
151.11
151.6
151.52
151.52
151.89
152.08
152.04
152.43
151.77
151.99
151.59
150.99
151.69
152.5
151.87
151.59
151.46
151.66
151.93
151.56
151.76
151.64
152.05
151.74
151.65
151.43
150.36
151.9
151.59
150.9
151.84
151.5
151.86
151.11
151.86
151.57
151.62
151.76
151.56
152.09
151.66
151.71
151.52
151.84
152.32
151.52
152.16
151.73
151.48
151.6
151.6
151.75
151.84
152.51
151.75
151.9
151.53
152.68
151.72
152.2
151.62
151.54
151.62
152.45
151.92
151.62
151.89
151.53
151.47
152.15
151.71
151.79
152.36
151.6
151.72
151.58
152.05
151.72
152.63
152.56
151.61
151.82
151.47
151.65
152.64
150.78
152.49
152.08
151.81
150.89
151.95
151.56
152.36
151.66
151.6
151.97
152.01
151.58
151.65
152.12
152.08
151.82
152.17
151.7
151.98
152.1
152.34
151.7
150.44
151.66
151.74
151.81
152.08
151.87
151.58
151.95
151.67
151.85
151.81
151.97
152.52
152.47
152.51
